110,2023-02-02,Développeurs recherchés – Recrutement International,Quebec,Fujitsu,"Nous sommes présentement à la recherche de Développeurs Cloud, Développeurs .Net, Développeur Java, Développeur GIS (géomatique) et Développeurs Full Stack pour rejoindre notre communauté d’experts à Québec et Montréal.",https://www.linkedin.com/jobs/view/3417932927,0,0
111,2023-02-02,Junior Software Engineer,Vancouver,Appara,"We’re looking for a Junior Full Stack Software Developer for our Software Development team to join us in the design, building, testing, and deployment of new products and features for the Appara Legal Automation Platform. You’ll be working with a team of talented developers to develop high-quality products that are scalable, testable, and extensible and provide high value to our customers.",https://www.linkedin.com/jobs/view/3458280322,0,0
112,2023-02-02,AI Backend Developer,Montreal,Keatext AI,"We’re looking for a developer who’s excited about building a robust, highly scalable application using state of the art technology. You will have a massive impact on our fast-growing, highly-skilled, and knowledgeable technical team. As an AI backend developer, you will be analyzing, designing, implementing, integrating, and optimizing AI-based services for our core product.",https://www.linkedin.com/jobs/view/3458245265,0,0
113,2023-02-02,Core Java Developer,Montreal,Zodiac Solutions,Proficiency in Java. Sound knowledge of Object-Oriented Programming (OOP) Patterns and Concepts. Familiarity with different design and architectural patterns. Skill for writing reusable Java libraries. Knowhow of Java concurrency patterns. must have experience in multithreading.,https://www.linkedin.com/jobs/view/3460688575,0,0
114,2023-02-02,Software Developer,North York,Bluewaves Mobility Innovation,"Come join Bluewaves Mobility Innovation Inc. (BMI), a young start up company with amazing upward potential. There is tremendous interest among mobile network operators in a disruptive growing trend in the telecommunications industry called ORAN. Come be a part of a company at the start of a new growth industry.",https://www.linkedin.com/jobs/view/3454273623,0,0
115,2023-02-02,Software Engineer,Montreal,QuoteMachine,"We are looking for a Software Engineer who will contribute to a diverse team to design, build and deploy new features on QuoteMachine. As a member of the team, you will be collaborating and participating to design decisions. At QuoteMachine, every software engineer is full-stack. You can definitely be more specialized in one area but you'll be coding both the front and back ends.",https://www.linkedin.com/jobs/view/3441413210,0,0
116,2023-02-02,Full Stack Software Developer,Calgary,Ison Solutions,son Solutions is a Calgary based company of 15+ years and we're looking for qualified full stack and senior software developers to join us immediately and work with us for the long term.  Come work with top-notch developers in a start-up paced environment and create impactful products which are incredibly important to our clients.,https://www.linkedin.com/jobs/view/3452570865,0,0
117,2023-02-02,Web Developer,Quebec City,Kickflip,au développement de notre webapp de création de customizers au développement de notre système de gestion de contenu au développement d’interfaces de visualisation photoréaliste 2D et 3D au développement de systèmes multi-usagers et de livraison de contenu dynamique dans une infrastructure cloud au développement de systèmes de traitement d'images utilisés dans la production de rendus photoréalistes,https://www.linkedin.com/jobs/view/3404099755,0,0
118,2023-02-02,Software Developer,Montreal,Kaloom,"Integrate open-source software components into our distributed cluster. Troubleshoot and tune hardware platforms (networking devices). Participate in the development and maintenance of the overall system architecture and implementation of Kaloom. Participate in the development of software functionality throughout the entire lifecycle from requirements to design, implementation and maintenance.",https://www.linkedin.com/jobs/view/3436551219,0,0
119,2023-02-02,Software Developer,Brampton,SSI Schafer,"The ASD IT Division of SSI Schafer specifies, designs, and implements software solutions for automated material handling and equipment in warehouses and distribution centers. The Software Developer is responsible for areas of the implementation of solutions for various IT projects, within a cross-functional team. This position requires knowledge of various programming languages, software development tools, software architecture, operating systems, hardware and network design and databases.",https://www.linkedin.com/jobs/view/3459119288,0,0
120,2023-02-02,Software Engineer,Surrey,Copart,"Copart UI Developers create and maintain the front-end portion of our business software applications. Done well, many may never realize or appreciate how critical these systems are or how we've made them simpler, faster, and safer.",https://www.linkedin.com/jobs/view/3450310833,0,0
121,2023-02-02,Developer,Vancouver,Montecristo Jewellers," The ideal candidate will have demonstrated experience with a JavaScript framework such as React or Angular, as well as the Shopify API. Experience with Svelte and Tailwind CSS is a plus, but not required.",https://www.linkedin.com/jobs/view/3458227683,0,0
122,2023-02-02,Embedded Software Engineer,Toronto,Neutron Controls,"We are currently seeking to hire an Embedded Software Engineer to become an integral part of our development team! You will design and test operating systems-level software and network distribution software. Hardware engineer and/or Software Developer with automotive experience. You will have managed or been part of a team that developed an ECU. When necessary, you will recommend software upgrades to existing systems or present newly available options that may better meet the needs of their organization. After installation, you will be responsible for monitoring the effectiveness of the new software and troubleshoot any issues that surface.",https://www.linkedin.com/jobs/view/3462156144,0,0
123,2023-02-02,Développeur Java GIA / IAM / Sailpoint Senior (mandat),Montreal,Astek Canada,"Relevant de la livraison Cybersécurtité TI pour la ligne d'affaires responsable de la cybersécurité, c'est être au cœur de nos réflexions sur les façons de faire et créer de la valeur pour les lignes d’affaires et la Banque. Tu auras l'occasion de représenter les valeurs de la Banque et d'utiliser ton pouvoir d'agir afin de participer à la création de solutions innovantes en répondant à de véritables problèmes d'affaires, remettant en perspective nos manières d'atteindre nos objectifs.",https://www.linkedin.com/jobs/view/3405691577,0,0
124,2023-02-02,Backend Developer,Montreal,Plotly," We’re building the next generation of data science tools for people that love data science. We work with some of the world’s largest organizations to help them succeed in analyzing their data and scaling their data science workloads. You will be part of the team that develops the next generation of data science applications and visualizations. Downloaded 10 million times per month, Dash & Plotly are how AI, ML, and data science in Python are delivered to business users. We’re a fun, growing, highly collaborative, creative team of people that love our craft. We care about diversity, equity, and helping each other succeed. We value communication, curiosity, kindness, passion, and a healthy, work-life balance. We are avid readers, hackers, architects, and data scientists. If engineering excites you, and you think Plotly is the place for you, we’d love to chat further.",https://www.linkedin.com/jobs/view/3422529670,0,0
125,2023-02-02,Applications Engineer,Montreal,Soundskrit,"Soundskrit (www.soundskrit.ca) is an early-stage start-up leveraging years of research in bio-inspired MEMS microphones to develop the first multi-directional acoustic flow sensor that can capture and isolate any sound in the environment with a fraction of the size, power, and computation of alternative solutions.",https://www.linkedin.com/jobs/view/3284151081,0,0
126,2023-02-02,SQL Database Developer,Montreal,Intrado," As a Database Developer with Intrado; you will be Responsible for creating, designing, developing and implementing logical and physical database schemas and tables in a timely manner; engineer the end-to-end data vision and develop methods for translating the logical design into one or more physical databases documenting how data will flow through the development stages; determine initial table sizing and growth rates based on functional requirements; review description of changes to database design, understanding impact analysis of affected applications to ensure proper database access; optimize database architecture schema and structures, to include files, tables, and table spaces and provide tuning and performance of the application database environment; develop database schemas to ensure rapid implementation of mass data change requests and complex report/data extraction requests making sure the impact on existing applications is adequately analyzed and evaluated",https://www.linkedin.com/jobs/view/3438995751,0,0
127,2023-02-02,Payload Firmware Developer,Edmonton,Wyvern,"This role is suited to someone who delights in writing code, especially if it’s used to command or control hardware. They may or may not have spied on USB packets to write their own custom software for a device. They navigate complex problems, enjoy continuous learning, and have the drive to improve upon and maintain current code.",https://www.linkedin.com/jobs/view/3392136771,0,0
128,2023-02-02,Data Analyst,Montreal,Sports Experts,"Joining the Canadian Tire team in the FGL Sports division, you will be working as part of a team of data management analysts. Your role as a Data Analyst will be to support the Data Architecture in the development of various query requirements across multiple enterprise database sources. You will design, implement and manage the structure of reporting systems. The Data Analyst is responsible for data extraction initiatives from our various systems, validation with business departments for ad hoc requests and project developments.",https://www.linkedin.com/jobs/view/3452502906,0,0
129,2023-02-02,Full Stack Software Engineer - Java,Vancouver,CyberCoders," We are a SaaS-based computer software company building enterprise-grade applications for network performance monitoring. Due to our company's growth in business, we are looking for an experienced Full Stack Software Engineer to join our team!  The ideal candidate will have at least 1+ years of experience with full stack software development, Java, and Linux. If no Java experience, Python or C# would be the next preferred languages and you would need to have a willingness to learn Java.",https://www.linkedin.com/jobs/view/3393860925,0,0
130,2023-02-02,Quality Assurance Analyst,Toronto,Accerta,"Accerta is seeking a full-time, permanent Quality Assurance Analyst. The successful candidate will contribute to customer service excellence through performing User Acceptance Testing on the external- and internal-facing software solutions and applications Accerta’s business and customers depend on. The incumbent will work with members of the management team, development team, and business/operations team to ensure the user experiences and business requirements are met, the software development lifecycle’s best practices are adhered to, as well as identify gaps and make recommendations for process improvement.",https://www.linkedin.com/jobs/view/3448355760,0,0
131,2023-02-03,Applications Engineer,Markham,Amphenol Canada,"The ideal candidate will be a self-confident, detailed-oriented individual that possesses persistence. Performance will be measured by timely response and innovation of design proposals and accuracy of cost estimates. Position requires significant people contact and significant pressure to increase design wins and order/sales growth.",https://www.linkedin.com/jobs/view/3425819859,0,0
132,2023-02-03,Junior Developer,Calgary,Neo Financial,"Neo Financial is looking for a full-time Junior Developer to join our team in Calgary, AB as a Jr. member of the Engineering team, you’ll be able to grow your skills and knowledge while lending a hand on a diverse set of technology projects.  A great Junior Developer at Neo has a love for programming and a love for their craft. Join us and be in an environment where you’ll have support, challenges, and opportunities to work on meaningful code and modern tech. This is an opportunity to find your niche and for motivated individuals to earn a bigger role on the team through learning fast, achievement, and plain old hard work.",https://www.linkedin.com/jobs/view/3463360280,0,0
133,2023-02-03,Full Stack Applications Developer,Calgary,XSENSOR," We are looking for a hard-working and motivated Full Stack Applications developer who can create well-structured front-end architecture, APIs, and can also write reusable, and scalable JavaScript code. You will be working as part of an interdisciplinary team to create our next generation software applications and maintain existing ones. You will have the chance to take part in every stage of the application development cycle, contribute your ideas, and make a real impact. Our ideal candidate is self-driven and passionate to solve new problems and excited to collaborate with our growing team on multiple projects to achieve our product goals. This person is an established full stack applications developer and well-versed in developing quality software applications using different platforms and frameworks.",https://www.linkedin.com/jobs/view/3432798355,0,0
134,2023-02-05,Full Stack Engineer,Remote,OptimHire,"Evaluating and documenting the existing application layer in GCP (Python, ReactJS, GCP app-engine, GCP datastore, GCP big query) Performing tech-stack version upgrades to secure and stabilize the application layer. Containerizing the applications to make them cloud agnostic (docker, Kubernetes, helm).  Collaborating with Metadata Engineers and Architects to come up with a data layer transformation / migration plan to AWS",https://www.linkedin.com/jobs/view/3463071817,0,0
135,2023-02-05,QA Developer,Calgary,Ambint,"Ambyint is a SaaS company that provides an Industrial IoT platform, leveraging Physics-Influenced AI models plus closed-loop control to enable Autonomous Operations. As a result, we are an instrumental part of the climate technology evolution and a market leader in production optimization for the energy industry. We deliver step-change improvements to our customers by combining advanced physics, subject matter expertise, and data-informed insights with AI to automate operations and production optimization workflows",https://www.linkedin.com/jobs/view/3461088189,0,0
136,2023-02-05,Junior Software Engineer,Remote,Equator," We’re a small team of web & game developers that have directed our talents toward solving problems related to 3D online maps. You will help us in creating the next generation of 3D mapping solutions for engineers, architects, game developers, and more. Equator aggregates, converts, and delivers geospatial assets using the latest techniques and standards. Try it out @ https://maps.equatorstudios.com/",https://www.linkedin.com/jobs/view/3462416801,0,0
137,2023-02-05,Full Stack Dev/Engineer,Calgary,MiraCAD,"At MiraCad, we rely on our team to solve the many challenges and puzzles that come with our rapidly evolving technical stack. We’re seeking a full stack engineer who is ready to work with new technologies and architectures in a forward-thinking organization that’s always pushing boundaries. Here, you will take complete, end-to-end ownership of projects across the entire stack. Our ideal candidate has experience building products across the stack and a firm understanding of web frameworks, APIs, databases, and multiple back end languages. You’ll be joining a small team working at the forefront of new technology, solving the challenges that impact both the front end and back end architecture, and ultimately, deliver amazing global user experiences.",https://www.linkedin.com/jobs/view/3447503899,0,0
138,2023-02-05,Full Stack Developer,Calgary,Lynx Air,"Let your career fly with Lynx Air, Canada's newest ultra-affordable airline. Our mission is to make air travel accessible for all, by offering low-cost, safe and customer-first flying experiences. With airfares sky-high in Canada, we're here to change the game! Our brand-new fleet of Boeing 737 MAX planes will take Canadians to select Canadian and USA destinations at an ultra-affordable price point and we're excited to be building our team that will help us get there. With backing from prominent investors, we're poised to revolutionize the Canadian airline industry.",https://www.linkedin.com/jobs/view/3457055934,0,0
139,2023-02-05,Web Developer,Remote,Data Front,"Transmission Media is seeking an experienced Web Developer to collaborate on the development of our SaaS web application that facilitates financial reporting for our clients, as well as working on other smaller client projects. This is a unique opportunity for a highly motivated person who wants to be part of a small team of proven developers with a great deal of responsibility. You will also be developing and maintaining web applications and templates, wireframing, designing, and implementing interfaces for corporate websites and web applications. You have excellent communication skills and you can produce very high quality results to tight deadlines while maintaining meticulous attention to detail.",https://www.linkedin.com/jobs/view/3457628528,0,0
140,2023-02-05,Intermediate Frontend Engineer,Remote,Paper,"As an Intermediate Frontend Developer your primary focus will be developing web applications and components using Vue and VueX for state management. You will be working alongside UI/UX designers, back-end and front-end developers to ensure the timely delivery of secure, accessible high quality and robust features. Due to the fast-paced and collaborative nature of the software development team, our ideal candidate will also need excellent teamwork and communication skills.",https://www.linkedin.com/jobs/view/3464069534,0,0
143,2023-02-08,Python Developer,Montreal,Blue Mount,"ou will need to spend 50% of your time on and around production support, including the handling of user tickets, incidents and problem management",https://www.linkedin.com/jobs/view/3473982743,1,0
144,2023-02-08,Junior Developer,Montreal,LIDD Consultants,Our Junior Developer is expected to act as a counsellor to our customers on the overall IT road map,https://www.linkedin.com/jobs/view/3475074602,1,1
145,2023-02-08,Full Stack Engineer,Remote,Bloom Financial,"Bloom is a Canadian fintech that's developing a technology-centric platform to make home equity accessible where, when, and in whatever quantities customers need it. We believe that unlocking home equity can and should be a simpler, friendlier process. Our mission is to help retired homeowners find financial flexibility in what should be the springtime of their lives.",https://www.linkedin.com/jobs/view/3475421368,0,0
146,2023-02-09,Front End Engineer,Vancouver,Dribbble,"We're looking for a Front End Engineer to join our team of engineers who create and maintain THE go-to resource for designers and creative talent around the globe. We're searching for someone with a passion for solving complex technical problems with elegant solutions, who thrives in a collaborative environment, welcomes feedback and exhibits strong attention to detail.",https://www.linkedin.com/jobs/view/3475699431,0,0
147,2023-02-09,Développeur Javascript (H/F),Montreal,Extia,"Société de conseil spécialisée dans les métiers de l’IT, de l’ingénierie et du digital, Extia privilégie depuis sa création en 2007 une approche qui allie performance et bien-être au travail. Une vision de l’entreprise partagée aujourd’hui par plus de 2 200 Extien(ne)s en France et à l'international et récompensée depuis 2012 par le label Great Place to Work®.",https://www.linkedin.com/jobs/view/3469288189,0,0
148,2023-02-09,Front-end Developer,Montreal,Evolving Web,"Developers on our team have a commitment to collaborative problem solving, delivering quality products, and taking ownership of their projects. Evolving Web is looking for creative, experienced front-end developers who love to work in a collaborative environment with a stellar team of developers and designers. We are recruiting experienced developers in intermediate and senior positions.",https://www.linkedin.com/jobs/view/3477463561,0,0
149,2023-02-09,JAVA /J2EE Developer (Entry Level),San Antonio,Tektalent,We are seeking a JAVA/J2EE Developer to become an integral part of our team! You will develop and execute software test plans in order to identify software issues.,https://www.linkedin.com/jobs/view/3476617607,0,0
150,2023-02-12,Développeur Logiciel,Montreal,Everflow," Basés à San Francisco et à Montréal, nous comptons déjà plusieurs centaines de clients à travers le monde. Notre modèle ""logiciel en tant que service"" (SaaS) est propulsé par des technologies de pointe qui permettent à nos clients d'optimiser leurs opérations et de devenir des meneurs dans un monde publicitaire en constante évolution. Notre base de clients est constituée de petites compagnies en démarrage jusqu'à de grandes entreprises publiques.",https://www.linkedin.com/jobs/view/3475073810,0,0
151,2023-02-12,Software Engineer,Remote,Fundinit,"One of Fundinit's portfolio companies is looking for Full stack engineers to solve the many challenges and puzzles of our rapidly evolving technical stack. We’re seeking a full stack developer who is ready to work with new technologies and architectures in a forward-thinking organization that’s always pushing boundaries. This person will have complete, end-to-end ownership of projects. The ideal candidate has experience building products across the stack and a firm understanding of web frameworks, APIs, databases, and multiple back-end languages. The full stack developer will join a small team that uses new technology to solve challenges for both the front-end and back-end architecture, ultimately delivering amazing experiences for global users.",https://www.linkedin.com/jobs/view/3477148669,0,0
152,2023-02-12,Software Engineer,Montreal,QuoteMachine,"We are looking for a Software Engineer who will contribute to a diverse team to design, build and deploy new features on QuoteMachine. As a member of the team, you will be collaborating and participating to design decisions. At QuoteMachine, every software engineer is full-stack. You can definitely be more specialized in one area but you'll be coding both the front and back ends.",https://www.linkedin.com/jobs/view/3441413210,0,0
153,2023-02-12,JavaScript Fullstack Developer,Remote,Enzuzo," Enzuzo’s mission is to modernize privacy compliance for small and medium businesses worldwide. We help over 10,000 customers stay compliant with changing data privacy laws and minimize privacy risks.  We’re searching for a dedicated JavaScript Full Stack Developer who is driven, independent, and can solve almost any problem on the fly. As a JavaScript Full Stack Developer, you'll be building web application features across the stack, working with product owners, marketing, and partners to build robust and delightful web experiences for our customers.",https://www.linkedin.com/jobs/view/3471550175,0,0
154,2023-02-12,Backend Developer,Remote,Local Logic,"Local Logic is digitizing the built world to make it universally understandable and actionable for consumers, investors, developers, and governments with the ambition of helping build cities that are more sustainable and equitable for the people that live in them.  To achieve that dream, we’ve built a digital twin of cities, quantifying the built world using data and AI to interpret the $217T real estate market throughout the US and Canada.  We started our journey at McGill University’s urban planning department, where we came to see that cities were being developed in all kinds of unsustainable ways. Why were sprawling suburbs still being built, when doing so would increase pollution and inequality? Why were new business parks being built far from mass transit, when doing so would make traffic congestion skyrocket? Why was social housing being built in places that would exacerbate social problems rather than improve them?",https://www.linkedin.com/jobs/view/3469075728,0,0
155,2023-02-12,Développeur de bases de données,Remote,Reelcruit,"Nous recherchons une personne autonome et dynamique désirant intégrer une équipe expérimentée. À titre de Développeur, bases de données, le titulaire du poste participera au développement des bases de données et au soutien de solutions applicatives pour les différentes unités d'affaires de l'entreprise.",https://www.linkedin.com/jobs/view/3474720408,0,0
156,2023-02-13,QA Developer,Calgary,Ambyint,"Ambyint is a SaaS company that provides an Industrial IoT platform, leveraging Physics-Influenced AI models plus closed-loop control to enable Autonomous Operations. As a result, we are an instrumental part of the climate technology evolution and a market leader in production optimization for the energy industry. We deliver step-change improvements to our customers by combining advanced physics, subject matter expertise, and data-informed insights with AI to automate operations and production optimization workflows.",https://www.linkedin.com/jobs/view/3461088189,0,0
157,2023-02-13,Software Engineer,Remote,FemTherapeutics,This is an opportunity for a tech-savvy individual or entrepreneur to join a growing start-up working with cutting-edge technology to modernize treatments for women’s health. This is a remote-based role with the option of coming into the office in Montreal in a mixed work environment.,https://www.linkedin.com/jobs/view/3472353007,0,0
158,2023-02-13,Quality Assurance Automation Engineer (JavaScript/TypeScript),Remote,Deeded,"We’re hiring a Quality Assurance Automation Engineer (SDET) with strong experience with JavaScript/TypeScript automation frameworks to join our team to be the quality champion for the product. The role is in Canada and fully remote.  Deeded has a friendly team-based culture, low meeting obligation environment. Most importantly, you are empowered to turn your ideas into actions and help shape the future of Deeded’s technical environment.",https://www.linkedin.com/jobs/view/3469096621,0,0
159,2023-02-13,Quality Engineer II,Vancouver,Exan Software,"The primary responsibility of this role is to accelerate our ongoing efforts to move more of our testing to automation and support our software development process for the axiUm product line. You will be engaged throughout all phases of the software development life cycle and use your drive for technology and quality to help us exceed customer expectations. You have at least 3 years or more experience as a QA Automation Engineer or Software Engineer in Test and have strong background with test automation like Selenium. You will also apply black box, grey box and white box testing techniques in the daily QA tasks.",https://www.linkedin.com/jobs/view/3439117104,0,0
160,2023-02-15,Junior Full Stack Software Engineer,Richmond Hill,Acentury,"We are seeking a full-time software engineer with the desire, commitment and work ethic to develop and maintain our web-based applications. You'll play a key role in building and shaping our platform on both front-end and back-end for varieties of features to ensure the quality and time to market for each release. If you are energetic, goal-oriented, creative, and experienced in software development, you may be eligible to become a member of our team.",null,0,0
161,2023-02-15,Junior Developer,Vaughan,SDR Distribution Services,"Reporting to the Manager of Systems Architecture and working closely with other members of the SDR Information Technology Team, the Developers primary responsibilities is to learn the SDR codebase, work on bug fixes, and support Senior Developers with projects, client implementations and internal enhancements.",null,0,0
162,2023-02-15,Software Developer 1 ,Edmonton,Computronix,"Our low turnover rate, challenging work, great client relationships, and teamwork create a high morale environment with plenty of opportunities to innovate, grow in your career, and never get bored! Work/life balance is something we are really committed to, not something we just talk about. We believe you should love your work and your play.  We focus on database management built on an Oracle platform and are looking for full-time developers that want to innovate, collaborate, learn, develop, and find solutions to varying programming challenges.",null,0,0
163,2023-02-15,Junior Software Developer (Hybrid),Etobicoke,ChargeLab,"ChargeLab is hiring a Junior Software Developer to build the infrastructure that supports our systems. The successful candidate will be responsible for planning testing for our products, executing testing on our systems, and developing the code to automate testing activities. The Junior Software Developer’s excellent analytical skills will allow them to identify improvements in our software and requirements for software test tooling.",null,0,0
164,2023-02-15,Junior Software Developer,Vancouver,Intellifi Corporation,"Have a university degree, preferably in Computer Science, Computer Engineering, or equivalent experience with a strong grasp in object-oriented programming.",null,0,0
165,2023-02-15,Junior Software Engineer,Surrey,PocketPills,"We are building a SaaS platform based on microservice architecture for online fulfillment of prescriptions, managing back-end pharmacy operations and a big data/ AI platform for healthcare data. We are a well-established start-up and a strong engineering team. It’s a great opportunity for you to build core components, contribute in a big way and learn a lot in the process.",null,0,0
166,2023-02-15,Full Stack Developer - New Grad,Regina,CGI,"CGI is more than just an IT company. Be part of a team that supports the local community with the ability to draw on global best-in-class talent. Benefits include a share purchase program, profit sharing, wellness credits, training, and development programs. ",NULL,0,0
167,2023-02-15,Junior Software Engineer,Montreal,OEC Group,"Reporting to the IT Manager of Applications, the Junior Software Engineer will work on a close-knit team using agile development practices to develop OEC’s next generation logistics platform. If you are a natural at performing regular business intelligence activities in the market and keeping the Company informed on market conditions, trends, and competitor’s activities then this opportunity is for you.",null,0,0
168,2023-02-15,AI Software Developer (Remote/Hybrid) 1 opening,Oakville,Dibbly Inc,"As an AI Software Developer with The Urban Writers, you will be responsible for building, testing and deploying AI algorithms and models for our platform. You come to us with software development, programming, data science and data engineering, and extensive API expertise.",null,0,0
169,2023-02-15,Junior Java Developer,Remote,Software International,"Our client, a leading, Fortune 500 worldwide telecom vendor is looking to add 5 Junior Java Developers to their group. This group works heavily on a variety of big ticket projects for Canada’s top Telecommunication Carriers. ",null,0,0
170,2023-02-20,React Native Developer,Toronto,Springbig,"The company is executing an ambitious and exciting growth strategy, including M&A to complement our strong organic growth, in one of the fastest growing end-markets in the U.S. We have recently accounted our intention to enter a business combination that would result in the Company being a publicly listed company. We are therefore expanding and enhancing our finance and accounting organization, to ensure we have a team in place that is suited to navigate the challenges and incredible opportunities ahead of springbig. ",https://www.linkedin.com/jobs/view/3458228316/,0,0
171,2023-02-20,Site Reliability Developer,Alberta,ATB Financial,"As ATB's next Site Reliability Developer, you will work with the Cloud Native Platform Operations and Cloud Advancement team to monitor, analyze, and optimize cloud infrastructure to best support testing and deployment in a Continuous Integration/Continuous Delivery (CI/CD) environment. You will work in setting cloud best practices and standards, and support teams in adopting these standards and practices, while being actively involved in platform automation and orchestration, both from a technical and process standpoint.",https://www.linkedin.com/jobs/view/3482061346,0,0
172,2023-02-20,Site Reliability Engineer,Montreal,Intrado,"As a Site Reliability Engineer with Intrado, you will be responsible for monitoring, maintaining and supporting production applications, systems and connectivity issues; respond appropriately to requests of production impacting; participate in incident management providing Tier II and Tier III support; observe and respond to network alarm conditions ensuring immediate action; follow established escalation procedures, notifying appropriate internal contacts as warranted; review high level documents and functional requirement documents after product implementation to resolve any problems; develop and maintain an in-depth working knowledge of all products and services.",https://www.linkedin.com/jobs/view/3481000099,0,0
173,2023-02-20,Site Reliability Engineer,Toronto,Canadian Tire,"SRE will be responsible for the operational sustainment and availability of our production environment. Our focus is on ensuring that interruptions in supply chain operations are being detected and responded to in a timely, efficient manner. We utilize various technologies and are genuinely passionate about monitoring and automation. Our work is ensuring the Canadian Tire Corp supply chain operations are as frictionless as possible and is a key pillar in our mission to become the #1 retail brand in Canada.",https://www.linkedin.com/jobs/view/3482548039,0,0
174,2023-02-21,Software Quality Engineer,Toronto,Tata Consultancy Services,"Familiarity with agile and DevOps principles, test-driven development, continuous integration, and other approaches to accelerate the delivery of new features",https://www.linkedin.com/jobs/view/3482517424,0,0
175,2023-02-21,Systems Application Engineer,Sarnia,AlumaPower,"You will help cultivate innovation by driving cross-collaboration and the execution of projects across multiple business units – this will involve you mentoring and working closely with other members of the AlumaPower team, specifically with mechanical, electrical, chemical, fabrication, testing, and software engineers.",https://www.linkedin.com/jobs/view/3464129920,0,0
176,2023-02-21,Full Stack Web Developer,Wolfville,Exan Software,"We are looking for a Full Stack Web Developer to join our Labnet team based in Wolfville NS in Canada. The Full Stack Web Developer for Henry Schein’s Labnet division will work with the team and customers as a key part of the product development lifecycle, working with stakeholders to review/analyze software requirements and functional specifications, as well as create implementation plans. They will design, write, document, and maintain application UI and code, as well as validate and troubleshoot technical issues, both within the application and outside of it. In addition, they will perform functional and regression testing, both manually and using automation tools, in multiple environments.",https://www.linkedin.com/jobs/view/3468724945,0,0
177,2023-02-21,Test Automation Developer,Montreal,Vaco,"There is a growing demand for test automation developers who can help organizations improve the efficiency and quality of their software development processes. Would you like to join an organization with top-tier projects with modern technologies? If so, this opportunity is for you! Vaco is currently recruiting for multiple QA Automation roles for major product development initiatives in the financial service industry. ",https://www.linkedin.com/jobs/view/3469852180,0,0
178,2023-02-21,QA Tester,Montreal,DMI,"DMI is hiring a QA Tester to join our talented team of consultants at DMI Montréal. As a QA Tester at DMI, you should thrive in a fast-paced high energy environment that will give you the opportunity to impact our client's and our company's success.",https://www.linkedin.com/jobs/view/3476947546,0,0
179,2023-02-21,Data Scientist,Remote,ClearML,"In this role, you will work closely with product, engineering, and growth teams to understand how data scientists and machine learning engineers are using our tools and make recommendations for improving their capabilities. You will also have the opportunity to share your findings and recommendations with organizational leaders, as the Data Science team plays a key role in shaping the overall strategy and culture of the company.",https://www.linkedin.com/jobs/view/3478222608,0,0
180,2023-02-21,Software Engineer,Toronto,Freshline,"As a Software Engineer, you will be one of the primary developers in our pursuit of continuing to develop Freshline's software offering to Food Distributors. You will be in charge of building a scalable software architecture and working collaboratively with other members of our Software engineering team, collecting critical product feedback and communicating these to our engineering team while also working directly with the founder on understanding customer needs and ensuring that our software does deliver upon those needs.",https://www.linkedin.com/jobs/view/3459708888,0,0
181,2023-02-21,Java Developer,Montreal,DMI,"As a Java Developer, you’ll be creating APIs & web-apps using best-in-class technologies to solve our clients’ challenges. You’ll tap into your extensive experience with web-based tools and cloud services to take a central role in the construction of modern APIs & web-based applications.",https://www.linkedin.com/jobs/view/3486617975,0,0
182,2023-02-21,Junior Java Developer,Remote,Rminds,"Design, implement and maintain Java-based applications that can be high-volume and low-latency",https://www.linkedin.com/jobs/view/3481396505,0,0
183,2023-02-21,Software Engineer,Toronto,Shakudo,"The engineering team at Shakudo is looking for a Backend Engineer with 3+ years of experience to play an integral role in building the foundation of our fast-growing business. The ideal candidate would be someone who wants to build, improve and incorporate technologies that make the lives of our community more enriched, and who is motivated by delivering customer value. As an engineer at Shakudo, you’ll collaborate closely with our growing team and have a significant impact on the future of the company.",https://www.linkedin.com/jobs/view/3472230321,0,0
184,2023-02-21,Full Stack Developer,Montreal,Explorance,"Explorance is a rapidly growing software company recognized for its unique workplace culture. We strive to be the best we can for our people, our customers, and the community. Currently, we are looking to add a Fullstack Developer in our team.",https://www.linkedin.com/jobs/view/3472230321,0,0
185,2023-02-21,Backend Engineer,Calgary,Mercator,"Mercator (mer-kay-ter) AI is a data intelligence company that uses real-time data and machine learning to disrupt how antiquated industries find new business and market opportunities. Our beachhead audience is the construction industry, where we are developing a platform for relationship-based business development teams. Our goal is to improve the effectiveness of business developers by connecting them with the right person, about the right project, at the right time and disrupting the need for bidding platforms.",https://www.linkedin.com/jobs/view/3478640181,0,0
186,2023-02-21,Analyste de données,Montreal,Studentcare,"Nous sommes à la recherche d’un analyste de données très motivé et soucieux du détail pour rejoindre notre équipe. Le candidat retenu aura de l’expérience dans l’utilisation de Microsoft SQL Server et la création des packages DTS, ainsi que de solides compétences en codage SQL.",https://www.linkedin.com/jobs/view/3481809687,0,0
187,2023-02-21,Web Developer,Montreal,Omnigo,"Le descriptif de poste d'Ingénieur Full-Stack inclut le recours à différentes technologies et à différents langages (tels que Java, JavaScript, HTML, PHP, C#) pour le développement d'applications. Les Développeurs Full-Stack étant chargés de veiller à l'expérience client et à la fonctionnalité, ils ont une approche holistique des logiciels.",https://www.linkedin.com/jobs/view/3492274203,0,0
